,year,SA2 code,pred
807,2023,210051245,1652.0
808,2023,210051246,562.0
809,2023,210051247,3878.0
810,2023,210051248,408.0
811,2023,210051250,2136.0
812,2023,210051441,2450.0
813,2023,210051442,1003.0
814,2023,210051443,1599.0
815,2023,210051445,494.0
816,2023,210051542,1716.0
817,2023,210051543,1789.0
818,2023,210051544,1433.0
819,2023,210051545,3407.0
820,2023,211011251,1892.0
821,2023,211011254,1354.0
822,2023,211011255,800.0
823,2023,211011256,2324.0
824,2023,211011257,2276.0
825,2023,211011258,1605.0
826,2023,211011259,2207.0
827,2023,211011260,1816.0
828,2023,211011446,2352.0
829,2023,211011447,2383.0
830,2023,211011448,2084.0
831,2023,211011449,1234.0
832,2023,211021261,1171.0
833,2023,211021262,633.0
834,2023,211031263,1626.0
835,2023,211031265,2335.0
836,2023,211031266,2093.0
837,2023,211031267,2513.0
838,2023,211031268,2490.0
839,2023,211031450,2175.0
840,2023,211031451,2235.0
841,2023,211031452,1994.0
842,2023,211041269,2974.0
843,2023,211041270,2807.0
844,2023,211041271,2701.0
845,2023,211041272,2678.0
846,2023,211041273,2419.0
847,2023,211051274,564.0
848,2023,211051275,850.0
849,2023,211051276,470.0
850,2023,211051277,1510.0
851,2023,211051278,570.0
852,2023,211051279,573.0
853,2023,211051280,1102.0
854,2023,211051281,2123.0
855,2023,211051282,557.0
856,2023,211051283,996.0
857,2023,211051284,1558.0
858,2023,211051285,441.0
859,2023,211051286,404.0
860,2023,212011289,468.0
861,2023,212011546,728.0
862,2023,212011547,424.0
863,2023,212011548,416.0
864,2023,212011549,977.0
865,2023,212011550,519.0
866,2023,212011551,541.0
867,2023,212011552,1155.0
868,2023,212021293,1527.0
869,2023,212021295,2507.0
870,2023,212021297,1694.0
871,2023,212021299,629.0
872,2023,212021453,1250.0
873,2023,212021454,2961.0
874,2023,212021455,3194.0
875,2023,212021456,1858.0
876,2023,212021553,1778.0
877,2023,212021554,2029.0
878,2023,212031300,1815.0
879,2023,212031303,550.0
880,2023,212031304,1280.0
881,2023,212031306,1871.0
882,2023,212031308,507.0
883,2023,212031457,2303.0
884,2023,212031458,2646.0
885,2023,212031555,709.0
886,2023,212031556,521.0
887,2023,212031557,1374.0
888,2023,212031558,992.0
889,2023,212031559,1327.0
890,2023,212031560,2757.0
891,2023,212031561,1885.0
892,2023,212031562,2851.0
893,2023,212041309,2369.0
894,2023,212041310,1989.0
895,2023,212041312,2829.0
896,2023,212041313,1874.0
897,2023,212041316,2447.0
898,2023,212041317,2300.0
899,2023,212041318,3151.0
900,2023,212041459,3454.0
901,2023,212041460,4203.0
902,2023,212041563,2934.0
903,2023,212041564,536.0
904,2023,212041565,2804.0
905,2023,212041566,689.0
906,2023,212051319,3016.0
907,2023,212051321,2785.0
908,2023,212051322,2935.0
909,2023,212051323,2823.0
910,2023,212051324,2483.0
911,2023,212051325,2143.0
912,2023,212051326,2498.0
913,2023,212051327,2430.0
914,2023,212051567,1920.0
915,2023,212051568,3198.0
916,2023,213011328,1969.0
917,2023,213011329,2328.0
918,2023,213011331,2962.0
919,2023,213011332,2306.0
920,2023,213011333,3731.0
921,2023,213011334,3489.0
922,2023,213011335,3142.0
923,2023,213011336,2367.0
924,2023,213011337,1852.0
925,2023,213011338,1797.0
926,2023,213011339,3403.0
927,2023,213011340,1403.0
928,2023,213011569,2382.0
929,2023,213011570,792.0
930,2023,213021341,1170.0
931,2023,213021342,2281.0
932,2023,213021343,1262.0
933,2023,213021344,2351.0
934,2023,213021345,3696.0
935,2023,213021346,2525.0
936,2023,213031347,2617.0
937,2023,213031348,3333.0
938,2023,213031349,2298.0
939,2023,213031350,5610.0
940,2023,213031351,2248.0
941,2023,213031352,2983.0
942,2023,213041353,474.0
943,2023,213041358,1019.0
944,2023,213041359,460.0
945,2023,213041360,2760.0
946,2023,213041461,2148.0
947,2023,213041462,2310.0
948,2023,213041463,2612.0
949,2023,213041571,997.0
950,2023,213041572,492.0
951,2023,213041573,447.0
952,2023,213041574,448.0
953,2023,213041575,2268.0
954,2023,213041576,485.0
955,2023,213041577,1222.0
956,2023,213041578,1375.0
957,2023,213051361,2192.0
958,2023,213051362,3146.0
959,2023,213051363,743.0
960,2023,213051368,484.0
961,2023,213051464,850.0
962,2023,213051466,1241.0
963,2023,213051467,2884.0
964,2023,213051468,511.0
965,2023,213051579,501.0
966,2023,213051580,2566.0
967,2023,213051581,2315.0
968,2023,213051582,468.0
969,2023,213051583,2140.0
970,2023,213051584,503.0
971,2023,213051585,2558.0
972,2023,213051586,528.0
973,2023,213051587,1260.0
974,2023,213051588,2055.0
975,2023,213051589,481.0
976,2023,213051590,2548.0
977,2023,214011370,1384.0
978,2023,214011371,2358.0
979,2023,214011372,1901.0
980,2023,214011373,1651.0
981,2023,214011374,1027.0
982,2023,214011375,1762.0
983,2023,214011376,920.0
984,2023,214021377,618.0
985,2023,214021378,393.0
986,2023,214021379,549.0
987,2023,214021381,1190.0
988,2023,214021382,930.0
989,2023,214021383,669.0
990,2023,214021384,1251.0
991,2023,214021385,554.0
992,2023,214021591,1367.0
993,2023,214021592,1816.0
994,2023,215011386,494.0
995,2023,215011387,442.0
996,2023,215011388,596.0
997,2023,215011389,377.0
998,2023,215011390,395.0
999,2023,215011391,413.0
1000,2023,215011392,396.0
1001,2023,215011393,404.0
1002,2023,215011394,403.0
1003,2023,215021395,473.0
1004,2023,215021396,500.0
1005,2023,215021398,421.0
1006,2023,215021399,400.0
1007,2023,215021469,1115.0
1008,2023,215021470,720.0
1009,2023,215031400,462.0
1010,2023,215031401,344.0
1011,2023,215031402,432.0
1012,2023,215031403,416.0
1013,2023,215031404,519.0
1014,2023,215031405,430.0
1015,2023,216011406,468.0
1016,2023,216011407,435.0
1017,2023,216011408,433.0
1018,2023,216011409,390.0
1019,2023,216011410,371.0
1020,2023,216021411,429.0
1021,2023,216021412,428.0
1022,2023,216021413,446.0
1023,2023,216021414,490.0
1024,2023,216031415,619.0
1025,2023,216031416,684.0
1026,2023,216031418,409.0
1027,2023,216031419,383.0
1028,2023,216031593,489.0
1029,2023,216031594,622.0
1030,2023,217011420,411.0
1031,2023,217011421,475.0
1032,2023,217011422,590.0
1033,2023,217011423,418.0
1034,2023,217031471,452.0
1035,2023,217031472,620.0
1036,2023,217031473,386.0
1037,2023,217031474,427.0
1038,2023,217031475,399.0
1039,2023,217031476,404.0
1040,2023,217041477,421.0
1041,2023,217041478,433.0
1042,2023,217041479,723.0
1043,2023,217041480,519.0
1044,2024,201011001,664.0
1045,2024,201011002,1412.0
1046,2024,201011005,602.0
1047,2024,201011006,620.0
1048,2024,201011007,484.0
1049,2024,201011008,620.0
1050,2024,201011481,940.0
1051,2024,201011482,650.0
1052,2024,201011483,915.0
1053,2024,201011484,1621.0
1054,2024,201021009,450.0
1055,2024,201021010,457.0
1056,2024,201021011,509.0
1057,2024,201021012,448.0
1058,2024,201031013,438.0
1059,2024,201031014,466.0
1060,2024,201031015,403.0
1061,2024,201031016,653.0
1062,2024,201031017,380.0
1063,2024,202011018,1409.0
1064,2024,202011019,761.0
1065,2024,202011020,1262.0
1066,2024,202011021,1155.0
1067,2024,202011022,892.0
1068,2024,202011023,530.0
1069,2024,202011024,578.0
1070,2024,202011025,545.0
1071,2024,202021026,458.0
1072,2024,202021027,546.0
1073,2024,202021028,462.0
1074,2024,202021029,449.0
1075,2024,202021030,475.0
1076,2024,202021031,486.0
1077,2024,202031032,494.0
1078,2024,202031033,458.0
1079,2024,203011034,540.0
1080,2024,203011035,437.0
1081,2024,203011036,427.0
1082,2024,203021037,1954.0
1083,2024,203021039,1431.0
1084,2024,203021040,1038.0
1085,2024,203021042,944.0
1086,2024,203021043,456.0
1087,2024,203021044,861.0
1088,2024,203021045,818.0
1089,2024,203021046,2180.0
1090,2024,203021047,1094.0
1091,2024,203021485,612.0
1092,2024,203021486,718.0
1093,2024,203021487,919.0
1094,2024,203021488,1807.0
1095,2024,203031048,670.0
1096,2024,203031049,418.0
1097,2024,203031051,532.0
1098,2024,203031052,507.0
1099,2024,203031053,556.0
1100,2024,203031489,541.0
1101,2024,203031490,644.0
1102,2024,204011054,466.0
1103,2024,204011055,379.0
1104,2024,204011056,482.0
1105,2024,204011057,455.0
1106,2024,204011058,382.0
1107,2024,204011059,529.0
1108,2024,204011060,471.0
1109,2024,204011061,460.0
1110,2024,204011062,468.0
1111,2024,204021063,444.0
1112,2024,204021064,447.0
1113,2024,204021065,456.0
1114,2024,204021066,719.0
1115,2024,204021067,472.0
1116,2024,204031068,452.0
1117,2024,204031069,448.0
1118,2024,204031070,422.0
1119,2024,204031071,456.0
1120,2024,204031072,424.0
1121,2024,204031073,564.0
1122,2024,204031075,493.0
1123,2024,204031491,539.0
1124,2024,204031492,919.0
1125,2024,205011076,490.0
1126,2024,205011077,425.0
1127,2024,205011078,467.0
1128,2024,205011079,504.0
1129,2024,205021080,402.0
1130,2024,205021081,567.0
1131,2024,205021082,426.0
1132,2024,205021083,448.0
1133,2024,205021084,471.0
1134,2024,205021085,409.0
1135,2024,205021086,471.0
1136,2024,205031087,486.0
1137,2024,205031088,493.0
1138,2024,205031089,479.0
1139,2024,205031090,461.0
1140,2024,205031091,516.0
1141,2024,205031092,413.0
1142,2024,205031093,482.0
1143,2024,205041094,460.0
1144,2024,205041095,638.0
1145,2024,205041096,611.0
1146,2024,205041098,442.0
1147,2024,205041493,562.0
1148,2024,205041494,766.0
1149,2024,205051099,459.0
1150,2024,205051100,443.0
1151,2024,205051101,453.0
1152,2024,205051102,433.0
1153,2024,205051103,752.0
1154,2024,205051104,426.0
1155,2024,206011106,4730.0
1156,2024,206011107,4712.0
1157,2024,206011109,3733.0
1158,2024,206011495,5621.0
1159,2024,206011496,4857.0
1160,2024,206011497,3711.0
1161,2024,206011498,4798.0
1162,2024,206021110,3430.0
1163,2024,206021112,4121.0
1164,2024,206021499,4585.0
1165,2024,206021500,4154.0
1166,2024,206031113,4179.0
1167,2024,206031115,6317.0
1168,2024,206031116,3709.0
1169,2024,206031501,3537.0
1170,2024,206031502,3578.0
1171,2024,206041117,9055.0
1172,2024,206041118,3766.0
1173,2024,206041119,2181.0
1174,2024,206041120,502.0
1175,2024,206041121,5124.0
1176,2024,206041124,2145.0
1177,2024,206041125,4559.0
1178,2024,206041127,410.0
1179,2024,206041503,11396.0
1180,2024,206041504,17075.0
1181,2024,206041505,9825.0
1182,2024,206041506,5860.0
1183,2024,206041507,455.0
1184,2024,206041508,6914.0
1185,2024,206041509,11595.0
1186,2024,206041510,5725.0
1187,2024,206051128,3600.0
1188,2024,206051129,6330.0
1189,2024,206051130,5858.0
1190,2024,206051134,7356.0
1191,2024,206051511,476.0
1192,2024,206051512,6192.0
1193,2024,206051513,7847.0
1194,2024,206051514,6179.0
1195,2024,206061135,4654.0
1196,2024,206061136,7012.0
1197,2024,206061138,3653.0
1198,2024,206061515,7369.0
1199,2024,206061516,7767.0
1200,2024,206071139,4023.0
1201,2024,206071140,4229.0
1202,2024,206071141,5982.0
1203,2024,206071142,7730.0
1204,2024,206071143,5349.0
1205,2024,206071145,2144.0
1206,2024,206071517,4288.0
1207,2024,206071518,6875.0
1208,2024,207011146,3190.0
1209,2024,207011147,3321.0
1210,2024,207011148,2849.0
1211,2024,207011149,3354.0
1212,2024,207011150,3356.0
1213,2024,207011152,4316.0
1214,2024,207011154,2082.0
1215,2024,207011155,3333.0
1216,2024,207011519,4602.0
1217,2024,207011520,4105.0
1218,2024,207011521,3235.0
1219,2024,207011522,2511.0
1220,2024,207021156,2137.0
1221,2024,207021157,2777.0
1222,2024,207021159,1528.0
1223,2024,207021160,2777.0
1224,2024,207021424,2921.0
1225,2024,207021425,3295.0
1226,2024,207031161,2898.0
1227,2024,207031162,3473.0
1228,2024,207031163,3156.0
1229,2024,207031164,3242.0
1230,2024,207031165,2760.0
1231,2024,207031166,2878.0
1232,2024,207031167,3491.0
1233,2024,208011168,2710.0
1234,2024,208011169,3200.0
1235,2024,208011170,3314.0
1236,2024,208011171,2479.0
1237,2024,208011172,3525.0
1238,2024,208011173,2960.0
1239,2024,208021174,3989.0
1240,2024,208021176,4974.0
1241,2024,208021177,3725.0
1242,2024,208021178,4125.0
1243,2024,208021179,4356.0
1244,2024,208021180,4129.0
1245,2024,208021181,4065.0
1246,2024,208021182,4745.0
1247,2024,208021426,3571.0
1248,2024,208021427,3245.0
1249,2024,208031183,2000.0
1250,2024,208031184,453.0
1251,2024,208031185,2448.0
1252,2024,208031186,2939.0
1253,2024,208031187,2161.0
1254,2024,208031188,2950.0
1255,2024,208031189,2914.0
1256,2024,208031190,3220.0
1257,2024,208031191,1197.0
1258,2024,208031192,495.0
1259,2024,208031193,2880.0
1260,2024,208041194,3680.0
1261,2024,208041195,3253.0
1262,2024,209011196,2844.0
1263,2024,209011197,2556.0
1264,2024,209011198,2703.0
1265,2024,209011199,2541.0
1266,2024,209011200,2743.0
1267,2024,209011201,2288.0
1268,2024,209011202,1854.0
1269,2024,209011203,2297.0
1270,2024,209011204,2878.0
1271,2024,209021205,1538.0
1272,2024,209021428,2937.0
1273,2024,209021429,3832.0
1274,2024,209021523,3348.0
1275,2024,209021524,2750.0
1276,2024,209021525,3430.0
1277,2024,209021526,2850.0
1278,2024,209031209,1662.0
1279,2024,209031210,711.0
1280,2024,209031211,491.0
1281,2024,209031212,498.0
1282,2024,209031213,765.0
1283,2024,209031214,562.0
1284,2024,209031215,953.0
1285,2024,209041216,1704.0
1286,2024,209041217,3013.0
1287,2024,209041220,2723.0
1288,2024,209041221,3072.0
1289,2024,209041223,2042.0
1290,2024,209041224,432.0
1291,2024,209041225,463.0
1292,2024,209041431,1995.0
1293,2024,209041432,981.0
1294,2024,209041433,1185.0
1295,2024,209041435,1041.0
1296,2024,209041436,1855.0
1297,2024,209041437,556.0
1298,2024,209041527,1285.0
1299,2024,209041528,1449.0
1300,2024,209041529,3563.0
1301,2024,209041530,1759.0
1302,2024,209041531,747.0
1303,2024,209041532,982.0
1304,2024,210011226,2464.0
1305,2024,210011227,451.0
1306,2024,210011228,948.0
1307,2024,210011230,2826.0
1308,2024,210011231,2758.0
1309,2024,210011533,2681.0
1310,2024,210011534,3042.0
1311,2024,210021232,480.0
1312,2024,210021233,567.0
1313,2024,210021234,510.0
1314,2024,210021235,438.0
1315,2024,210031236,1910.0
1316,2024,210031237,3061.0
1317,2024,210031439,2095.0
1318,2024,210031440,2303.0
1319,2024,210031535,2608.0
1320,2024,210031536,3352.0
1321,2024,210031537,3360.0
1322,2024,210031538,3790.0
1323,2024,210041240,539.0
1324,2024,210041539,506.0
1325,2024,210041540,701.0
1326,2024,210041541,782.0
1327,2024,210051242,1890.0
1328,2024,210051243,1381.0
1329,2024,210051245,1686.0
1330,2024,210051246,597.0
1331,2024,210051247,3912.0
1332,2024,210051248,443.0
1333,2024,210051250,2171.0
1334,2024,210051441,2485.0
1335,2024,210051442,1037.0
1336,2024,210051443,1633.0
1337,2024,210051445,529.0
1338,2024,210051542,1751.0
1339,2024,210051543,1824.0
1340,2024,210051544,1468.0
1341,2024,210051545,3441.0
1342,2024,211011251,1926.0
1343,2024,211011254,1388.0
1344,2024,211011255,834.0
1345,2024,211011256,2358.0
1346,2024,211011257,2310.0
1347,2024,211011258,1639.0
1348,2024,211011259,2242.0
1349,2024,211011260,1850.0
1350,2024,211011446,2386.0
1351,2024,211011447,2417.0
1352,2024,211011448,2118.0
1353,2024,211011449,1269.0
1354,2024,211021261,1206.0
1355,2024,211021262,667.0
1356,2024,211031263,1660.0
1357,2024,211031265,2370.0
1358,2024,211031266,2128.0
1359,2024,211031267,2548.0
1360,2024,211031268,2524.0
1361,2024,211031450,2210.0
1362,2024,211031451,2270.0
1363,2024,211031452,2029.0
1364,2024,211041269,3009.0
1365,2024,211041270,2841.0
1366,2024,211041271,2736.0
1367,2024,211041272,2712.0
1368,2024,211041273,2453.0
1369,2024,211051274,599.0
1370,2024,211051275,884.0
1371,2024,211051276,504.0
1372,2024,211051277,1545.0
1373,2024,211051278,605.0
1374,2024,211051279,608.0
1375,2024,211051280,1136.0
1376,2024,211051281,2157.0
1377,2024,211051282,591.0
1378,2024,211051283,1030.0
1379,2024,211051284,1592.0
1380,2024,211051285,475.0
1381,2024,211051286,439.0
1382,2024,212011289,502.0
1383,2024,212011546,762.0
1384,2024,212011547,458.0
1385,2024,212011548,451.0
1386,2024,212011549,1012.0
1387,2024,212011550,554.0
1388,2024,212011551,576.0
1389,2024,212011552,1189.0
1390,2024,212021293,1561.0
1391,2024,212021295,2541.0
1392,2024,212021297,1728.0
1393,2024,212021299,663.0
1394,2024,212021453,1285.0
1395,2024,212021454,2995.0
1396,2024,212021455,3229.0
1397,2024,212021456,1893.0
1398,2024,212021553,1812.0
1399,2024,212021554,2064.0
1400,2024,212031300,1849.0
1401,2024,212031303,584.0
1402,2024,212031304,1314.0
1403,2024,212031306,1906.0
1404,2024,212031308,542.0
1405,2024,212031457,2337.0
1406,2024,212031458,2680.0
1407,2024,212031555,744.0
1408,2024,212031556,555.0
1409,2024,212031557,1409.0
1410,2024,212031558,1027.0
1411,2024,212031559,1362.0
1412,2024,212031560,2792.0
1413,2024,212031561,1919.0
1414,2024,212031562,2886.0
1415,2024,212041309,2404.0
1416,2024,212041310,2023.0
1417,2024,212041312,2864.0
1418,2024,212041313,1909.0
1419,2024,212041316,2482.0
1420,2024,212041317,2334.0
1421,2024,212041318,3185.0
1422,2024,212041459,3489.0
1423,2024,212041460,4238.0
1424,2024,212041563,2968.0
1425,2024,212041564,571.0
1426,2024,212041565,2838.0
1427,2024,212041566,723.0
1428,2024,212051319,3050.0
1429,2024,212051321,2820.0
1430,2024,212051322,2970.0
1431,2024,212051323,2857.0
1432,2024,212051324,2517.0
1433,2024,212051325,2178.0
1434,2024,212051326,2532.0
1435,2024,212051327,2465.0
1436,2024,212051567,1954.0
1437,2024,212051568,3232.0
1438,2024,213011328,2003.0
1439,2024,213011329,2362.0
1440,2024,213011331,2996.0
1441,2024,213011332,2341.0
1442,2024,213011333,3766.0
1443,2024,213011334,3523.0
1444,2024,213011335,3177.0
1445,2024,213011336,2402.0
1446,2024,213011337,1887.0
1447,2024,213011338,1832.0
1448,2024,213011339,3438.0
1449,2024,213011340,1438.0
1450,2024,213011569,2416.0
1451,2024,213011570,826.0
1452,2024,213021341,1205.0
1453,2024,213021342,2315.0
1454,2024,213021343,1296.0
1455,2024,213021344,2385.0
1456,2024,213021345,3730.0
1457,2024,213021346,2560.0
1458,2024,213031347,2651.0
1459,2024,213031348,3368.0
1460,2024,213031349,2332.0
1461,2024,213031350,5644.0
1462,2024,213031351,2283.0
1463,2024,213031352,3018.0
1464,2024,213041353,508.0
1465,2024,213041358,1054.0
1466,2024,213041359,494.0
1467,2024,213041360,2795.0
1468,2024,213041461,2182.0
1469,2024,213041462,2344.0
1470,2024,213041463,2647.0
1471,2024,213041571,1031.0
1472,2024,213041572,527.0
1473,2024,213041573,481.0
1474,2024,213041574,482.0
1475,2024,213041575,2302.0
1476,2024,213041576,520.0
1477,2024,213041577,1257.0
1478,2024,213041578,1410.0
1479,2024,213051361,2227.0
1480,2024,213051362,3180.0
1481,2024,213051363,778.0
1482,2024,213051368,518.0
1483,2024,213051464,884.0
1484,2024,213051466,1275.0
1485,2024,213051467,2918.0
1486,2024,213051468,545.0
1487,2024,213051579,536.0
1488,2024,213051580,2600.0
1489,2024,213051581,2350.0
1490,2024,213051582,503.0
1491,2024,213051583,2174.0
1492,2024,213051584,538.0
1493,2024,213051585,2592.0
1494,2024,213051586,562.0
1495,2024,213051587,1295.0
1496,2024,213051588,2090.0
1497,2024,213051589,515.0
1498,2024,213051590,2583.0
1499,2024,214011370,1419.0
1500,2024,214011371,2392.0
1501,2024,214011372,1936.0
1502,2024,214011373,1685.0
1503,2024,214011374,1062.0
1504,2024,214011375,1797.0
1505,2024,214011376,955.0
1506,2024,214021377,652.0
1507,2024,214021378,428.0
1508,2024,214021379,583.0
1509,2024,214021381,1225.0
1510,2024,214021382,964.0
1511,2024,214021383,703.0
1512,2024,214021384,1286.0
1513,2024,214021385,589.0
1514,2024,214021591,1402.0
1515,2024,214021592,1851.0
1516,2024,215011386,528.0
1517,2024,215011387,476.0
1518,2024,215011388,631.0
1519,2024,215011389,411.0
1520,2024,215011390,429.0
1521,2024,215011391,447.0
1522,2024,215011392,431.0
1523,2024,215011393,439.0
1524,2024,215011394,437.0
1525,2024,215021395,507.0
1526,2024,215021396,534.0
1527,2024,215021398,456.0
1528,2024,215021399,434.0
1529,2024,215021469,1150.0
1530,2024,215021470,755.0
1531,2024,215031400,497.0
1532,2024,215031401,378.0
1533,2024,215031402,466.0
1534,2024,215031403,451.0
1535,2024,215031404,554.0
1536,2024,215031405,465.0
1537,2024,216011406,503.0
1538,2024,216011407,469.0
1539,2024,216011408,468.0
1540,2024,216011409,424.0
1541,2024,216011410,405.0
1542,2024,216021411,463.0
1543,2024,216021412,462.0
1544,2024,216021413,480.0
1545,2024,216021414,525.0
1546,2024,216031415,654.0
1547,2024,216031416,718.0
1548,2024,216031418,444.0
1549,2024,216031419,418.0
1550,2024,216031593,523.0
1551,2024,216031594,657.0
1552,2024,217011420,445.0
1553,2024,217011421,510.0
1554,2024,217011422,624.0
1555,2024,217011423,453.0
1556,2024,217031471,486.0
1557,2024,217031472,654.0
1558,2024,217031473,421.0
1559,2024,217031474,462.0
1560,2024,217031475,434.0
1561,2024,217031476,439.0
1562,2024,217041477,455.0
1563,2024,217041478,467.0
1564,2024,217041479,757.0
1565,2024,217041480,554.0
1566,2025,201011001,699.0
1567,2025,201011002,1446.0
1568,2025,201011005,636.0
1569,2025,201011006,655.0
1570,2025,201011007,518.0
1571,2025,201011008,655.0
1572,2025,201011481,974.0
1573,2025,201011482,684.0
1574,2025,201011483,949.0
1575,2025,201011484,1656.0
1576,2025,201021009,485.0
1577,2025,201021010,491.0
1578,2025,201021011,543.0
1579,2025,201021012,482.0
1580,2025,201031013,473.0
1581,2025,201031014,501.0
1582,2025,201031015,438.0
1583,2025,201031016,688.0
1584,2025,201031017,414.0
1585,2025,202011018,1443.0
1586,2025,202011019,795.0
