,Year,Postcode,crime_count
2331,2026,3305,1366
2332,2026,3309,115
2333,2026,3310,119
2334,2026,3311,171
2335,2026,3312,139
2336,2026,3314,119
2337,2026,3315,164
2338,2026,3317,112
2339,2026,3318,140
2340,2026,3319,121
2341,2026,3321,130
2342,2026,3322,108
2343,2026,3323,117
2344,2026,3324,117
2345,2026,3325,99
2346,2026,3328,127
2347,2026,3329,100
2348,2026,3330,133
2349,2026,3331,276
2350,2026,3332,124
2351,2026,3333,158
2352,2026,3334,123
2353,2026,3335,537
2354,2026,3336,408
2355,2026,3337,4343
2356,2026,3338,2361
2357,2026,3340,1713
2358,2026,3341,164
2359,2026,3342,395
2360,2026,3345,152
2361,2026,3350,7021
2362,2026,3351,413
2363,2026,3352,805
2364,2026,3355,1759
2365,2026,3356,1698
2366,2026,3357,232
2367,2026,3358,190
2368,2026,3360,130
2369,2026,3361,116
2370,2026,3363,338
2371,2026,3364,171
2372,2026,3370,186
2373,2026,3371,163
2374,2026,3373,282
2375,2026,3374,145
2376,2026,3375,121
2377,2026,3377,1206
2378,2026,3378,107
2379,2026,3379,122
2380,2026,3380,930
2381,2026,3381,157
2382,2026,3384,111
2383,2026,3385,134
2384,2026,3387,112
2385,2026,3388,133
2386,2026,3390,173
2387,2026,3391,111
2388,2026,3392,116
2389,2026,3393,314
2390,2026,3395,121
2391,2026,3396,128
2392,2026,3400,2397
2393,2026,3401,268
2394,2026,3407,106
2395,2026,3409,139
2396,2026,3412,109
2397,2026,3413,111
2398,2026,3414,215
2399,2026,3415,96
2400,2026,3418,245
2401,2026,3419,124
2402,2026,3420,115
2403,2026,3423,123
2404,2026,3424,135
2405,2026,3427,385
2406,2026,3428,188
2407,2026,3429,2748
2408,2026,3430,128
2409,2026,3431,220
2410,2026,3432,114
2411,2026,3433,107
2412,2026,3434,319
2413,2026,3435,247
2414,2026,3437,594
2415,2026,3438,177
2416,2026,3440,212
2417,2026,3441,140
2418,2026,3442,418
2419,2026,3444,696
2420,2026,3446,169
2421,2026,3447,111
2422,2026,3448,143
2423,2026,3450,692
2424,2026,3451,248
2425,2026,3453,202
2426,2026,3458,184
2427,2026,3460,293
2428,2026,3461,211
2429,2026,3462,153
2430,2026,3463,192
2431,2026,3464,167
2432,2026,3465,1094
2433,2026,3467,174
2434,2026,3468,127
2435,2026,3469,117
2436,2026,3472,194
2437,2026,3475,132
2438,2026,3477,140
2439,2026,3478,307
2440,2026,3480,176
2441,2026,3482,113
2442,2026,3483,125
2443,2026,3485,105
2444,2026,3487,100
2445,2026,3488,108
2446,2026,3489,112
2447,2026,3490,182
2448,2026,3491,114
2449,2026,3494,140
2450,2026,3496,523
2451,2026,3498,403
2452,2026,3500,5135
2453,2026,3501,181
2454,2026,3505,445
2455,2026,3507,93
2456,2026,3509,121
2457,2026,3512,131
2458,2026,3515,155
2459,2026,3516,170
2460,2026,3517,208
2461,2026,3518,205
2462,2026,3520,114
2463,2026,3521,160
2464,2026,3522,130
2465,2026,3523,318
2466,2026,3525,199
2467,2026,3527,135
2468,2026,3529,97
2469,2026,3531,118
2470,2026,3533,132
2471,2026,3537,124
2472,2026,3540,125
2473,2026,3542,116
2474,2026,3544,110
2475,2026,3546,132
2476,2026,3549,485
2477,2026,3550,5709
2478,2026,3551,1123
2479,2026,3555,1765
2480,2026,3556,1214
2481,2026,3557,170
2482,2026,3558,170
2483,2026,3559,131
2484,2026,3561,380
2485,2026,3562,124
2486,2026,3563,129
2487,2026,3564,1984
2488,2026,3565,97
2489,2026,3566,135
2490,2026,3567,129
2491,2026,3568,246
2492,2026,3570,138
2493,2026,3571,130
2494,2026,3572,101
2495,2026,3573,115
2496,2026,3575,140
2497,2026,3579,517
2498,2026,3580,138
2499,2026,3581,118
2500,2026,3583,123
2501,2026,3584,154
2502,2026,3585,1764
2503,2026,3586,131
2504,2026,3588,117
2505,2026,3589,128
2506,2026,3590,133
2507,2026,3591,102
2508,2026,3594,121
2509,2026,3595,149
2510,2026,3596,106
2511,2026,3597,110
2512,2026,3599,112
2513,2026,3607,121
2514,2026,3608,293
2515,2026,3610,229
2516,2026,3612,240
2517,2026,3614,137
2518,2026,3616,378
2519,2026,3617,105
2520,2026,3618,148
2521,2026,3620,715
2522,2026,3621,254
2523,2026,3622,137
2524,2026,3623,152
2525,2026,3624,141
2526,2026,3629,1274
2527,2026,3630,5789
2528,2026,3631,769
2529,2026,3633,135
2530,2026,3634,191
2531,2026,3635,131
2532,2026,3636,407
2533,2026,3637,115
2534,2026,3638,205
2535,2026,3639,154
2536,2026,3640,160
2537,2026,3641,169
2538,2026,3644,850
2539,2026,3646,130
2540,2026,3649,129
2541,2026,3658,568
2542,2026,3659,185
2543,2026,3660,1465
2544,2026,3662,116
2545,2026,3663,115
2546,2026,3664,177
2547,2026,3665,123
2548,2026,3666,325
2549,2026,3669,168
2550,2026,3670,160
2551,2026,3672,1230
2552,2026,3673,148
2553,2026,3675,177
2554,2026,3677,2293
2555,2026,3678,275
2556,2026,3682,132
2557,2026,3683,174
2558,2026,3685,218
2559,2026,3687,130
2560,2026,3688,137
2561,2026,3690,3193
2562,2026,3691,355
2563,2026,3695,124
2564,2026,3697,108
2565,2026,3698,111
2566,2026,3699,130
2567,2026,3700,157
2568,2026,3701,124
2569,2026,3704,114
2570,2026,3705,102
2571,2026,3707,181
2572,2026,3708,94
2573,2026,3709,103
2574,2026,3711,125
2575,2026,3712,127
2576,2026,3713,182
2577,2026,3714,270
2578,2026,3715,119
2579,2026,3717,278
2580,2026,3718,117
2581,2026,3719,130
2582,2026,3720,130
2583,2026,3722,397
2584,2026,3723,243
2585,2026,3725,112
2586,2026,3726,121
2587,2026,3727,97
2588,2026,3728,139
2589,2026,3730,539
2590,2026,3732,122
2591,2026,3733,100
2592,2026,3735,113
2593,2026,3737,373
2594,2026,3738,118
2595,2026,3739,114
2596,2026,3740,129
2597,2026,3741,214
2598,2026,3744,105
2599,2026,3746,102
2600,2026,3747,265
2601,2026,3749,134
2602,2026,3750,601
2603,2026,3751,118
2604,2026,3752,1308
2605,2026,3753,292
2606,2026,3754,2050
2607,2026,3755,110
2608,2026,3756,1202
2609,2026,3757,585
2610,2026,3758,287
2611,2026,3759,115
2612,2026,3760,106
2613,2026,3761,134
2614,2026,3762,101
2615,2026,3763,176
2616,2026,3764,791
2617,2026,3765,421
2618,2026,3766,139
2619,2026,3767,167
2620,2026,3770,243
2621,2026,3775,282
2622,2026,3777,561
2623,2026,3778,131
2624,2026,3779,134
2625,2026,3781,314
2626,2026,3782,388
2627,2026,3783,232
2628,2026,3785,111
2629,2026,3786,139
2630,2026,3787,124
2631,2026,3788,189
2632,2026,3789,107
2633,2026,3791,139
2634,2026,3792,114
2635,2026,3793,230
2636,2026,3795,148
2637,2026,3796,458
2638,2026,3797,281
2639,2026,3799,394
2640,2026,3802,1390
2641,2026,3803,1185
2642,2026,3804,468
2643,2026,3805,4202
2644,2026,3806,2428
2645,2026,3807,429
2646,2026,3808,165
2647,2026,3809,737
2648,2026,3810,3930
2649,2026,3812,190
2650,2026,3813,146
2651,2026,3814,217
2652,2026,3815,227
2653,2026,3816,339
2654,2026,3818,1296
2655,2026,3820,1615
2656,2026,3821,217
2657,2026,3822,149
2658,2026,3823,254
2659,2026,3824,457
2660,2026,3825,3538
2661,2026,3831,171
2662,2026,3832,134
2663,2026,3833,156
2664,2026,3835,134
2665,2026,3840,4428
2666,2026,3842,707
2667,2026,3844,4464
2668,2026,3847,292
2669,2026,3850,2457
2670,2026,3851,493
2671,2026,3854,147
2672,2026,3856,140
2673,2026,3857,118
2674,2026,3858,386
2675,2026,3859,137
2676,2026,3860,552
2677,2026,3862,245
2678,2026,3864,130
2679,2026,3865,108
2680,2026,3869,171
2681,2026,3870,157
2682,2026,3871,225
2683,2026,3873,112
2684,2026,3874,145
2685,2026,3875,2357
2686,2026,3878,135
2687,2026,3880,270
2688,2026,3882,130
2689,2026,3885,186
2690,2026,3886,118
2691,2026,3887,161
2692,2026,3888,424
2693,2026,3889,131
2694,2026,3890,153
2695,2026,3891,111
2696,2026,3892,177
2697,2026,3893,102
2698,2026,3895,115
2699,2026,3896,114
2700,2026,3898,140
2701,2026,3900,111
2702,2026,3902,115
2703,2026,3903,161
2704,2026,3904,145
2705,2026,3909,1052
2706,2026,3910,1104
2707,2026,3911,382
2708,2026,3912,859
2709,2026,3913,272
2710,2026,3915,1560
2711,2026,3916,130
2712,2026,3918,269
2713,2026,3919,310
2714,2026,3920,74
2715,2026,3922,790
2716,2026,3923,126
2717,2026,3925,306
2718,2026,3926,199
2719,2026,3927,170
2720,2026,3928,120
2721,2026,3929,144
2722,2026,3930,590
2723,2026,3931,2019
2724,2026,3933,200
2725,2026,3934,570
2726,2026,3936,866
2727,2026,3937,151
2728,2026,3938,239
2729,2026,3939,1736
2730,2026,3940,500
2731,2026,3941,1118
2732,2026,3942,220
2733,2026,3943,283
2734,2026,3944,180
2735,2026,3945,132
2736,2026,3946,115
2737,2026,3950,457
2738,2026,3951,126
2739,2026,3953,565
2740,2026,3954,106
2741,2026,3956,206
2742,2026,3957,114
2743,2026,3958,102
2744,2026,3959,150
2745,2026,3960,200
2746,2026,3962,156
2747,2026,3964,107
2748,2026,3965,117
2749,2026,3966,141
2750,2026,3967,104
2751,2026,3971,412
2752,2026,3975,858
2753,2026,3976,1553
2754,2026,3977,6727
2755,2026,3978,1011
2756,2026,3979,120
2757,2026,3980,273
2758,2026,3981,366
2759,2026,3984,524
2760,2026,3987,145
2761,2026,3988,153
2762,2026,3990,115
2763,2026,3991,153
2764,2026,3992,150
2765,2026,3995,1135
2766,2026,3996,374
2767,2026,3506,100
2768,2026,3530,106
2769,2026,3647,69
2770,2026,3576,98
2771,2026,3852,97
2772,2027,3000,15914
2773,2027,3002,1137
2774,2027,3003,1095
2775,2027,3004,5372
2776,2027,3006,3672
2777,2027,3008,2846
2778,2027,3011,3184
2779,2027,3012,2315
2780,2027,3013,950
2781,2027,3015,1219
2782,2027,3016,1350
2783,2027,3018,1002
2784,2027,3019,1430
2785,2027,3020,6291
2786,2027,3021,5271
2787,2027,3022,499
2788,2027,3023,4317
2789,2027,3024,1630
2790,2027,3025,1230
2791,2027,3026,1382
2792,2027,3027,482
2793,2027,3028,1966
2794,2027,3029,6095
2795,2027,3030,6543
2796,2027,3031,2454
2797,2027,3032,3203
2798,2027,3033,833
2799,2027,3034,558
2800,2027,3036,451
2801,2027,3037,2262
2802,2027,3038,2143
2803,2027,3039,1559
2804,2027,3040,1643
2805,2027,3041,930
2806,2027,3042,1622
2807,2027,3043,1848
2808,2027,3044,1592
2809,2027,3045,691
2810,2027,3046,2814
2811,2027,3047,4438
2812,2027,3048,2037
2813,2027,3049,745
2814,2027,3051,1770
2815,2027,3052,1241
2816,2027,3053,2154
2817,2027,3054,756
2818,2027,3055,1016
2819,2027,3056,2912
2820,2027,3057,934
2821,2027,3058,3581
2822,2027,3059,801
2823,2027,3060,1125
2824,2027,3061,1543
2825,2027,3062,328
2826,2027,3063,153
2827,2027,3064,5401
2828,2027,3065,2756
2829,2027,3066,2191
2830,2027,3067,1406
2831,2027,3068,1758
2832,2027,3070,1989
2833,2027,3071,1556
2834,2027,3072,5397
2835,2027,3073,4529
2836,2027,3074,2547
2837,2027,3075,1570
2838,2027,3076,3414
2839,2027,3078,898
2840,2027,3079,1007
2841,2027,3081,1979
2842,2027,3082,2223
2843,2027,3083,2607
2844,2027,3084,2397
2845,2027,3085,820
2846,2027,3087,681
2847,2027,3088,1619
2848,2027,3089,669
2849,2027,3090,218
2850,2027,3091,153
2851,2027,3093,270
2852,2027,3094,376
2853,2027,3095,1167
2854,2027,3096,168
2855,2027,3097,156
2856,2027,3099,314
2857,2027,3101,1557
2858,2027,3102,342
2859,2027,3103,675
2860,2027,3104,689
2861,2027,3105,538
2862,2027,3106,582
2863,2027,3107,561
2864,2027,3108,1551
2865,2027,3109,1050
2866,2027,3111,451
2867,2027,3113,317
2868,2027,3114,207
2869,2027,3115,190
2870,2027,3116,748
2871,2027,3121,4786
2872,2027,3122,1550
2873,2027,3123,800
2874,2027,3124,1169
2875,2027,3125,1005
2876,2027,3126,355
2877,2027,3127,722
2878,2027,3128,1894
2879,2027,3129,584
2880,2027,3130,1347
2881,2027,3131,1384
2882,2027,3132,1033
2883,2027,3133,857
2884,2027,3134,3537
2885,2027,3135,1164
2886,2027,3136,2619
2887,2027,3137,835
2888,2027,3138,1274
2889,2027,3139,635
2890,2027,3140,1783
2891,2027,3141,2787
2892,2027,3142,930
2893,2027,3143,649
2894,2027,3144,847
2895,2027,3145,2399
2896,2027,3146,1032
2897,2027,3147,1105
2898,2027,3148,899
2899,2027,3149,1543
2900,2027,3150,2505
2901,2027,3151,643
2902,2027,3152,2496
2903,2027,3153,2147
2904,2027,3154,350
2905,2027,3155,2297
2906,2027,3156,2233
2907,2027,3158,375
2908,2027,3159,172
2909,2027,3160,610
2910,2027,3161,784
2911,2027,3162,927
2912,2027,3163,1654
2913,2027,3165,1135
2914,2027,3166,2048
2915,2027,3167,625
2916,2027,3168,2085
2917,2027,3169,1196
2918,2027,3170,1615
2919,2027,3171,2477
2920,2027,3172,1236
2921,2027,3173,1709
2922,2027,3174,3222
2923,2027,3175,10442
2924,2027,3177,1505
2925,2027,3178,1832
2926,2027,3179,558
2927,2027,3180,630
2928,2027,3181,3646
2929,2027,3182,4817
2930,2027,3183,1445
2931,2027,3184,1039
2932,2027,3185,944
2933,2027,3186,1350
2934,2027,3187,713
2935,2027,3188,1239
2936,2027,3189,1202
2937,2027,3190,1027
2938,2027,3191,685
2939,2027,3192,1967
2940,2027,3193,644
2941,2027,3194,1004
2942,2027,3195,2367
2943,2027,3196,1611
2944,2027,3197,1058
2945,2027,3198,1974
2946,2027,3199,8396
2947,2027,3200,1058
2948,2027,3201,1844
2949,2027,3202,308
2950,2027,3204,1511
2951,2027,3205,2417
2952,2027,3206,953
2953,2027,3207,2067
2954,2027,3211,334
2955,2027,3212,1064
2956,2027,3213,291
2957,2027,3214,4622
2958,2027,3215,1898
2959,2027,3216,3012
2960,2027,3217,479
2961,2027,3218,1361
2962,2027,3219,2213
2963,2027,3220,4151
2964,2027,3221,138
2965,2027,3222,607
2966,2027,3223,500
2967,2027,3224,754
2968,2027,3225,289
2969,2027,3226,562
2970,2027,3227,302
2971,2027,3228,788
2972,2027,3230,251
2973,2027,3231,151
2974,2027,3232,253
2975,2027,3233,262
2976,2027,3234,131
2977,2027,3235,130
2978,2027,3236,121
2979,2027,3237,126
2980,2027,3238,137
2981,2027,3239,136
2982,2027,3240,196
2983,2027,3241,279
2984,2027,3242,137
2985,2027,3243,102
2986,2027,3249,217
2987,2027,3250,1291
2988,2027,3251,122
2989,2027,3254,126
2990,2027,3260,385
2991,2027,3264,286
2992,2027,3265,209
2993,2027,3266,220
2994,2027,3267,131
2995,2027,3268,202
2996,2027,3269,146
2997,2027,3270,128
2998,2027,3271,137
2999,2027,3272,207
3000,2027,3273,118
3001,2027,3274,131
3002,2027,3275,132
3003,2027,3276,123
3004,2027,3277,185
3005,2027,3278,123
3006,2027,3279,123
3007,2027,3280,3266
3008,2027,3281,141
3009,2027,3282,183
3010,2027,3283,160
3011,2027,3284,260
3012,2027,3285,154
3013,2027,3286,132
3014,2027,3287,121
3015,2027,3289,150
3016,2027,3292,138
3017,2027,3293,123
3018,2027,3294,159
3019,2027,3300,1118
3020,2027,3301,130
3021,2027,3302,129
3022,2027,3303,123
3023,2027,3304,267
3024,2027,3305,1378
3025,2027,3309,127
3026,2027,3310,131
3027,2027,3311,182
3028,2027,3312,151
3029,2027,3314,131
3030,2027,3315,176
3031,2027,3317,124
3032,2027,3318,152
3033,2027,3319,133
3034,2027,3321,142
3035,2027,3322,120
3036,2027,3323,129
3037,2027,3324,129
3038,2027,3325,111
3039,2027,3328,139
3040,2027,3329,112
3041,2027,3330,145
3042,2027,3331,288
3043,2027,3332,136
3044,2027,3333,170
3045,2027,3334,135
3046,2027,3335,549
3047,2027,3336,419
3048,2027,3337,4355
3049,2027,3338,2373
3050,2027,3340,1725
3051,2027,3341,176
3052,2027,3342,407
3053,2027,3345,164
3054,2027,3350,7033
3055,2027,3351,425
3056,2027,3352,817
3057,2027,3355,1771
3058,2027,3356,1709
3059,2027,3357,244
3060,2027,3358,202
3061,2027,3360,142
3062,2027,3361,128
3063,2027,3363,350
3064,2027,3364,182
3065,2027,3370,198
3066,2027,3371,175
3067,2027,3373,294
3068,2027,3374,157
3069,2027,3375,133
3070,2027,3377,1218
3071,2027,3378,119
3072,2027,3379,134
3073,2027,3380,942
3074,2027,3381,169
3075,2027,3384,123
3076,2027,3385,146
3077,2027,3387,124
3078,2027,3388,145
3079,2027,3390,185
3080,2027,3391,122
3081,2027,3392,128
3082,2027,3393,326
3083,2027,3395,133
3084,2027,3396,140
3085,2027,3400,2409
3086,2027,3401,280
3087,2027,3407,118
3088,2027,3409,151
3089,2027,3412,121
3090,2027,3413,123
3091,2027,3414,227
3092,2027,3415,108
3093,2027,3418,257
3094,2027,3419,136
3095,2027,3420,127
3096,2027,3423,135
3097,2027,3424,147
3098,2027,3427,397
3099,2027,3428,200
3100,2027,3429,2760
3101,2027,3430,140
3102,2027,3431,232
3103,2027,3432,126
3104,2027,3433,118
3105,2027,3434,331
3106,2027,3435,259
3107,2027,3437,606
3108,2027,3438,189
3109,2027,3440,223
3110,2027,3441,152
3111,2027,3442,430
3112,2027,3444,707
3113,2027,3446,181
3114,2027,3447,123
3115,2027,3448,155
3116,2027,3450,704
3117,2027,3451,260
3118,2027,3453,214
3119,2027,3458,196
3120,2027,3460,305
3121,2027,3461,223
3122,2027,3462,165
3123,2027,3463,204
3124,2027,3464,179
3125,2027,3465,1105
3126,2027,3467,186
3127,2027,3468,139
3128,2027,3469,129
3129,2027,3472,206
3130,2027,3475,144
3131,2027,3477,152
3132,2027,3478,319
3133,2027,3480,188
3134,2027,3482,125
3135,2027,3483,137
3136,2027,3485,117
3137,2027,3487,112
3138,2027,3488,120
3139,2027,3489,124
3140,2027,3490,194
3141,2027,3491,126
3142,2027,3494,152
3143,2027,3496,535
3144,2027,3498,415
3145,2027,3500,5147
3146,2027,3501,193
3147,2027,3505,457
3148,2027,3507,105
3149,2027,3509,133
3150,2027,3512,143
3151,2027,3515,167
3152,2027,3516,181
3153,2027,3517,220
3154,2027,3518,217
3155,2027,3520,125
3156,2027,3521,172
3157,2027,3522,142
3158,2027,3523,330
3159,2027,3525,211
3160,2027,3527,147
3161,2027,3529,109
3162,2027,3531,130
3163,2027,3533,144
3164,2027,3537,136
3165,2027,3540,137
3166,2027,3542,127
3167,2027,3544,122
3168,2027,3546,144
3169,2027,3549,496
3170,2027,3550,5721
3171,2027,3551,1135
3172,2027,3555,1777
3173,2027,3556,1226
3174,2027,3557,182
3175,2027,3558,182
3176,2027,3559,143
3177,2027,3561,392
3178,2027,3562,135
3179,2027,3563,141
3180,2027,3564,1996
3181,2027,3565,108
3182,2027,3566,147
3183,2027,3567,141
3184,2027,3568,258
3185,2027,3570,150
3186,2027,3571,142
3187,2027,3572,113
3188,2027,3573,127
3189,2027,3575,152
3190,2027,3579,529
3191,2027,3580,150
3192,2027,3581,130
3193,2027,3583,135
3194,2027,3584,166
3195,2027,3585,1775
3196,2027,3586,143
3197,2027,3588,129
3198,2027,3589,140
3199,2027,3590,145
3200,2027,3591,113
3201,2027,3594,133
3202,2027,3595,161
3203,2027,3596,118
3204,2027,3597,122
3205,2027,3599,124
3206,2027,3607,133
3207,2027,3608,305
3208,2027,3610,241
3209,2027,3612,252
3210,2027,3614,149
3211,2027,3616,390
3212,2027,3617,117
3213,2027,3618,160
3214,2027,3620,727
3215,2027,3621,266
3216,2027,3622,149
3217,2027,3623,164
3218,2027,3624,153
3219,2027,3629,1286
3220,2027,3630,5801
3221,2027,3631,781
3222,2027,3633,147
3223,2027,3634,203
3224,2027,3635,143
3225,2027,3636,419
3226,2027,3637,127
3227,2027,3638,217
3228,2027,3639,166
3229,2027,3640,172
3230,2027,3641,181
3231,2027,3644,862
3232,2027,3646,142
3233,2027,3649,141
3234,2027,3658,580
3235,2027,3659,197
3236,2027,3660,1477
3237,2027,3662,128
3238,2027,3663,127
3239,2027,3664,188
3240,2027,3665,135
3241,2027,3666,336
3242,2027,3669,180
3243,2027,3670,172
3244,2027,3672,1242
3245,2027,3673,160
3246,2027,3675,189
3247,2027,3677,2305
3248,2027,3678,287
3249,2027,3682,144
3250,2027,3683,186
3251,2027,3685,230
3252,2027,3687,142
3253,2027,3688,149
3254,2027,3690,3205
3255,2027,3691,367
3256,2027,3695,136
3257,2027,3697,119
3258,2027,3698,123
3259,2027,3699,142
3260,2027,3700,169
3261,2027,3701,136
3262,2027,3704,126
3263,2027,3705,114
3264,2027,3707,193
3265,2027,3708,106
3266,2027,3709,114
3267,2027,3711,137
3268,2027,3712,139
3269,2027,3713,194
3270,2027,3714,282
3271,2027,3715,131
3272,2027,3717,290
3273,2027,3718,129
3274,2027,3719,142
3275,2027,3720,141
3276,2027,3722,409
3277,2027,3723,255
3278,2027,3725,124
3279,2027,3726,133
3280,2027,3727,109
3281,2027,3728,151
3282,2027,3730,551
3283,2027,3732,134
3284,2027,3733,112
3285,2027,3735,125
3286,2027,3737,385
3287,2027,3738,130
3288,2027,3739,126
3289,2027,3740,141
3290,2027,3741,226
3291,2027,3744,117
3292,2027,3746,114
3293,2027,3747,277
3294,2027,3749,146
3295,2027,3750,613
3296,2027,3751,130
3297,2027,3752,1320
3298,2027,3753,304
3299,2027,3754,2062
3300,2027,3755,122
3301,2027,3756,1214
3302,2027,3757,597
3303,2027,3758,299
3304,2027,3759,127
3305,2027,3760,118
3306,2027,3761,146
3307,2027,3762,113
3308,2027,3763,188
3309,2027,3764,803
3310,2027,3765,433
3311,2027,3766,151
3312,2027,3767,178
3313,2027,3770,255
3314,2027,3775,294
3315,2027,3777,573
3316,2027,3778,143
3317,2027,3779,146
3318,2027,3781,326
3319,2027,3782,400
3320,2027,3783,244
3321,2027,3785,123
3322,2027,3786,151
3323,2027,3787,136
3324,2027,3788,201
3325,2027,3789,119
3326,2027,3791,151
3327,2027,3792,126
3328,2027,3793,242
3329,2027,3795,160
3330,2027,3796,470
3331,2027,3797,293
3332,2027,3799,406
3333,2027,3802,1402
3334,2027,3803,1197
3335,2027,3804,480
3336,2027,3805,4214
3337,2027,3806,2440
3338,2027,3807,441
3339,2027,3808,177
3340,2027,3809,749
3341,2027,3810,3942
3342,2027,3812,202
3343,2027,3813,158
3344,2027,3814,229
3345,2027,3815,239
3346,2027,3816,351
3347,2027,3818,1308
3348,2027,3820,1627
3349,2027,3821,229
3350,2027,3822,161
3351,2027,3823,266
3352,2027,3824,469
3353,2027,3825,3550
3354,2027,3831,183
3355,2027,3832,146
3356,2027,3833,168
3357,2027,3835,146
3358,2027,3840,4440
3359,2027,3842,719
3360,2027,3844,4476
3361,2027,3847,304
3362,2027,3850,2469
3363,2027,3851,505
3364,2027,3854,159
3365,2027,3856,152
3366,2027,3857,129
3367,2027,3858,398
3368,2027,3859,149
3369,2027,3860,564
3370,2027,3862,257
3371,2027,3864,142
3372,2027,3865,120
3373,2027,3869,183
3374,2027,3870,168
3375,2027,3871,237
3376,2027,3873,124
3377,2027,3874,157
3378,2027,3875,2369
3379,2027,3878,147
3380,2027,3880,282
3381,2027,3882,142
3382,2027,3885,198
3383,2027,3886,130
3384,2027,3887,173
3385,2027,3888,436
3386,2027,3889,143
3387,2027,3890,165
3388,2027,3891,123
3389,2027,3892,189
3390,2027,3893,114
3391,2027,3895,127
3392,2027,3896,126
3393,2027,3898,152
3394,2027,3900,123
3395,2027,3902,127
3396,2027,3903,173
3397,2027,3904,157
3398,2027,3909,1064
3399,2027,3910,1116
3400,2027,3911,394
3401,2027,3912,871
3402,2027,3913,284
3403,2027,3915,1572
3404,2027,3916,142
3405,2027,3918,281
3406,2027,3919,322
3407,2027,3920,86
3408,2027,3922,802
3409,2027,3923,138
3410,2027,3925,318
3411,2027,3926,211
3412,2027,3927,182
3413,2027,3928,132
3414,2027,3929,156
3415,2027,3930,602
3416,2027,3931,2031
3417,2027,3933,212
3418,2027,3934,582
3419,2027,3936,878
3420,2027,3937,163
3421,2027,3938,251
3422,2027,3939,1748
3423,2027,3940,512
3424,2027,3941,1130
3425,2027,3942,231
3426,2027,3943,295
3427,2027,3944,192
3428,2027,3945,144
3429,2027,3946,127
3430,2027,3950,469
3431,2027,3951,138
3432,2027,3953,577
3433,2027,3954,118
3434,2027,3956,218
3435,2027,3957,126
3436,2027,3958,114
3437,2027,3959,162
3438,2027,3960,212
3439,2027,3962,168
3440,2027,3964,118
3441,2027,3965,129
3442,2027,3966,153
3443,2027,3967,116
3444,2027,3971,424
3445,2027,3975,870
3446,2027,3976,1564
3447,2027,3977,6739
3448,2027,3978,1023
3449,2027,3979,132
3450,2027,3980,285
3451,2027,3981,378
3452,2027,3984,536
3453,2027,3987,156
3454,2027,3988,165
3455,2027,3990,127
3456,2027,3991,165
3457,2027,3992,162
3458,2027,3995,1147
3459,2027,3996,386
3460,2027,3506,112
3461,2027,3530,118
3462,2027,3647,81
3463,2027,3576,109
3464,2027,3852,108
